livre.chapitre.verset,Bafia
ROM.12.5,"fɔlɔɔ nnɛ ɓìsi ɓɛ tì rì kìtuu, tì ri nyoo bog ɓi Kiris ɓi ɗùm; tì ki ɓa ti ɓikàɓ ɓi ɓi nyoo bog, "
ROM.12.6,"lèg ànɛ yɛ̀ɛ geesɛ̀n ì Bɛ̀ll ì ghɛnɛ̀ngà a lɔ̀ŋkis, tì ri lɛ rì mum, rì rìkuu ɗi kiɓan ɗi Bɛ̀ll à faghà nyi lɛ a kilag, fɔɔnnɛ roànɛ Bɛ̀ll à faghà ìtèɗ wulɛ a kpaàkpàŋzì ɓìɓan ɓi Bɛ̀ll à rèsii nyi, à ghɛ̀ɛ̀sɛɛ kì kìi kisay kiǹ lɔŋ yɛ̀ɛ ki ghɛɛ̀sɛɛ ɓi rìgherɛ̀n. "
ROM.12.7,"Roànɛ à rì ǹɗeŋiyɛn lɛ a ɓa ǹkìì-kìsay à ɓɛ̀ro ɓɛmbog, a siìrɛn ɓi rìkì ɗi kisay; roànɛ Bɛ̀ll à faghà lɛ a ɓa ǹɗèsàg, à ghɛ̀ɛ̀sɛɛ kì falɛɛ ɓi rìrèrèsì. "
ROM.12.8,"Roànɛ Bɛ̀ll à faghà lɛ a teètèèsì ɓɛ̀geni nyoo rì deɓ à ghɛ̀ɛ̀sɛɛ kì sììrɛɛ ɓi rìkìkì ɗi fɔlɔɔ; roànɛ a kàakàɓsì ìkum wii, à ghɛ̀ɛ̀sɛɛ kì kìi kiɓan kiǹ kɛ̀ɛ̀ ǹkàŋɗɛ̀n; roànɛ a kɛ̀ɛkɛɛ̀sì ǹɗaŋ à ghɛ̀ɛ̀sɛɛ wɔ kì kɛ̀ɛ̀sii ri tìkɛɗ; roànɛ a ghɛɛghɛɓsì ɓum ɓɛ nyìighnyìg à ghɛ̀ɛ̀sɛɛ kì kìi kiɓan kiǹ rì kìnyàà."
ROM.12.9,"Nkɔ̀nɛ̀n à ghɛ̀ɛ̀sɛɛ kì ɓaà kɛ̀ɛ̀ mɛ̀ghèy azi, ɓì ɓèèzɛ̀n kìɓe, ɓì ki sììrɛn ɓi rìkì ɗi kirɔɔ rì ìtèɗ. "
ROM.12.10,"Ɓì ghɛ̀ɛ̀sɛɛ kì rèsii, kirɔɔrɛɛ ki ǹkɔ̀nɛ̀n à rìgeni ɓi nyìinyìm wìn; lɛ nnyaasɛ̀n ànɛ à ghɛ̀ɛ̀sɛɛ kì ɓaà, rèsiina bɔgsɛ̀n lɛɛ̀gwey ɓi nyìinyìm wiǹ. "
ROM.12.11,"Ɓaana rì kìsììrì, kɛ̀ ɓi kì iɓwɛɗ; kìina Kan kìsay rì ìtèɗ ɓi nɗem. "
ROM.12.12,"Ɓì ghɛ̀ɛ̀sɛɛ kì nyàànyaa ɓi dyàɓɛn inɛ ɓì rì rì yɔ̀, ɓì nìɗ ǹɗem cààmɛ̀n ki ɓì tulɛɛ ri mɛ̀tɔɓ, ɓì ki sììrɛn bi bɔ̀ŋzɛ̀n. "
ROM.12.13,"Ɓì ghɛ̀ɛ̀sɛɛ kì ghɛɓsaagh ɓɛgeni ɓin ɓɛ ɓi rìgherɛ̀n ɓi ɓìɓan ɓi ɓyɛɛ̀ yeeyeèsì ɓɔ, ɓì ki yi rìghàɓ ɗi ɓɛ̀kèn lɛ syeesyee."
ROM.12.14,"Màŋina ɓumɓɛ ɓɛɛ̀ yeeyeèsì mìni, kɛ̀ ɓi cɛ̀m ɓɔ. "
ROM.12.15,"Nyààrɛɛna nɗaŋ ɗi ɓumɓɛ ɓɛ ri ɓi kìnyàà, ɓì rèn nɗaŋ ɗi ɓɛ̀roɓɛ ɓɛɛ̀ rènɗèn. "
ROM.12.16,"Ɓì ghɛ̀ɛ̀sɛɛ kì wooghrɛɛ ɓi nyìinyìm wìn, kɛ̀ ɓi ɓɔɔɓɔgsɛ̀n, lɔŋ càrɛɛnà lɛ ɓi ki ɓìsay ɓi ɓyɛ̀ɛ tɔtɔg lɛ mum a sɛɛ̀di nyimiɗ ɓi zi, kɛ̀ ɓi ghɛn miniì ɓɔmiɗ lɛ ɓìrì ɓum ɓɛ ɗyomzɛ̀n."
ROM.12.17,"Kɛ̀ ɓi lèɓ mum kìɓe ri kìɓe, kaana lɔŋ lɛ ɓi ki kìrɔɔ ɓi mis mɛ ɓum ɓɛ̀cèm. "
ROM.12.18,"I bee ì rì lɛ ì ɓa, lèg ànɛ yɛ̀ɛ ìtèɗ win wu ri lɛ wu kpaŋ, ɓì ghɛ̀ɛ̀sɛɛ kì ghɛɓì lɛ fyòoog rì ɓum ɓɛ̀cèm. "
ROM.12.19,"Mìni ɓɛ̀geni ɓɛ̀m ɓɛ nɗem, kɛ̀ ɓi rɔ̀ŋ kiɓan kin miniì ɓɔmìɗ, kìɓan kifog càrina lɛ Bɛ̀ll a saɗ bim yiì, lɛ ki ri kì kànɛn lɛ: Kan lɛ: Mɛ̀ yɛ̀ɛ ghɛɛ̀sɛɛ rì rɔ̀ŋɗɔ̀ŋ, mɛ̀ yɛ̀ɛ ghɛɛ̀sɛɛɛ kì lèɓi. "
ROM.12.20,"Wɔ̀lɛ, i bènàbena wɔɔ̀ a wowog zày, faa nyi ɓìɗilàg, i a wowog kinɔli, faa nyi mɛ̀nig mɛnɔyɛn, lɛ cààmɛ̀n ki ù kìi fɔlɔɔ, di ù kùnii nyi ɓɛ̀ràŋ ɓɛ ɗuu ɓɛ ghɛ̀g-ghɛ̀g ɓi nto. "
ROM.12.21,"Kɔ̀ɔ càrɛn lɛ kìɓe kɛɛ lami wɔ̀, kaaya lɔŋ lɛ u lami kìɓe ɗì rìkì ɗi kirɔɔ."
ROM.13.1,"Mum ǹcèm à ghɛɛ̀sɛɛ kìwoògh ɓɛ̀làmì ɓɛ ɓɛɛ̀ kɛ̀ɛkɛɛ̀sì kìlɔ̀ŋ ɓisuulɛ rìlàmì ɗi ti ɗyɛ̀ kɛɛ̀ kpì yi ǹlɛŋlɛŋ̀ di Bɛ̀ll à faa ɓi, rì tì lɛ, Bɛ̀ll yɛɛ rɛsàkà ɓɛ̀làmì ɓɛ̀cèm ɓɛ ɓɛ ri ɓi ziinɛ. "
ROM.13.2,"Kìɓan kiǹ kɛɛ̀ki, mum ànɛ à ɓiì ramì wɛ̀y ɗi rìlàmì, a yi lɛ à rami wɛ̀y ri rìkɔ̀n ɗi Bɛ̀ll, nni ɓɛ̀roɓɛ ɓɛ ri fɔlɔɔ ri ǹtoòtèɗ, ɓɛ ri ɓiì syoŋiì ɓɔmìɗ ǹcɛ̀m ɓi nyòò. "
ROM.13.3,"Ɓɛ̀làmì ɓɛ yin ɓumɓɛ lɛ mum à nìŋ di a kìki ɓiɓan ɓi syeesyee, lɔŋ ɓumɓɛ ɓɛɛ̀ kìki ɓiɓan ɓi ɓeɓtɛn, ɓɛɛ ti ɓɛ risàg ɓɔ. I ù kɔ̀ni lɛ kɔ̀ɔ ririsi rilàmì, ù ghɛ̀ɛ̀sɛɛ kì kìkii ɓiɓan ɓi syeesyee fɔɔnnɛ rìlàmì ɗi sɛg wɔ̀. "
ROM.13.4,"Rìlàmì ɗyɛɛ̀ kìki Bɛ̀ll kìsay lɛ ɗyɛɛ toni wɔ̀ lɛ u ki kìrɔɔ, kìɓan kifog i ù kìi kìɓe, ù ghɛ̀ɛ̀sɛɛ ɗyɔ kì risii lɛ àa zɛy nnɛ ɗi ri rì ìtèɗ wulɛ ɗyɛɛ pɔnɔ̀sag ɓum; ɗyɛɛ̀ kìki kisay ki Bɛ̀ll lɛ ɗyɛɛ resi bim yiì ɓi ɓɛg ànɛ ŋwaànɛ à kìi kìɓe. "
ROM.13.5,"Kìɓan kiǹ kɛɛ̀ki ki ghɛɛ̀sɛɛ lɛ mum a ki ɓɛ̀làmì mɛ̀wog, àa lɔŋ ɓaà lɛ yɛ̀ɛ a ririsi ribaŋì ɗi Bɛ̀ll, kìɓan kifog à ghɛ̀ɛ̀sɛɛ ɓɔ kì kìi mɛwog rì nɗem wulɛ com ki à ghɛ̀ɛ̀sɛɛ kì kìi kɛɛ ri."
ROM.13.6,Ɓisu wìn miì nnɛ ɓì ti ɓì peeghì girig ɓɛ̀làmpoŋ̀; ɓumɓɛ ɓɛ ti ɓɛ tekì làmpoŋ̀ ɓɛ ri ɓɛ̀roɓɛ Bɛ̀ll à faghà ìtèɗ wulɛ ɓɛɛ kilag kìɓan kiǹ yɛ̀ɛ ki ghɛɛ̀sɛɛ. 
ROM.13.7,"Lèɓkiina mum ǹcèm com ki ki ghɛɛ̀sɛɛ rì nyi, ɓì peeghì làmpoŋ̀ rì ŋwaànɛ a tɔtɔg mini làmpoŋ̀, ɓì peeghì tikis rì ǹtɔɔ̀gh-tikis, ɓì risàg ɓɛ̀roɓɛ ɓì ghɛ̀ɛ̀sɛɛ kì risii, ɓì ki nyaasag ɓɛroɓɛ ɓì ghɛ̀ɛ̀sɛɛ kì nyaasii."
ROM.13.8,"Kɛ̀ ɓi ɓa mum rì pon i ki yin lɛ pon anɛ lɛ ɓi kɔnɛn mìni rì mìni; lɛ ŋwaànɛ à keesii romum, à mɛ roozi ɓidɔ̀gsɛna yɛ̀ɛ kɛɛ̀ kɔ̀nkɔ̀n. "
ROM.13.9,"Ɓisuulɛ ɓìdɔ̀gsɛna ɓi lɛ: Kɔ̀ɔ̀ kì fisɔ̀mɔ̀g, kɔ̀ɔ wey mum, kɔ̀ɔ yii com ki mum, kɔ̀ɔ lem com ki mum, rì ɓimbog ɓìcèm, ɓi ri ɓì ɓasɛn ɓi jɛ̀ɛ̀ ìnɛ lɛ: Ù rì ɓiì keesii romum ànɛ wɔ̀ jàŋbog yɛ̀ɛ wɛ̀ɛmìɗ. "
ROM.13.10,"Ŋwaànɛ à rì rì ǹkɔ̀nɛ̀n à ti kɛ̀ɛ kì romum kìɓe, ǹkɔ̀nɛ̀n à rì syeesyee à rìroòzì ɗi ɓidɔ̀gsɛna."
ROM.13.11,"Lɛ yɛ̀ɛ ɓì yii cààmɛ̀n ki tì rì miì ki, cààmɛ̀n ki ɓi ghemɓɛn min ɓi fìlo kɛɛ ti lɛ, ɓisuulɛ gòri ì ti ɓìsi jàŋbog ɓigomìnɛ, à cee lèg ànɛ ì ɓaghà ɓi cààmɛ̀n ki tì gherɛ̀ngà. "
ROM.13.12,"Iru waa rim, duri i kɛ̀ɛ̀kɛ̀ɛ̀ yì, nni ti riniina ɓìɓan ɓi birìm, tì wotì ɓyom ɓi ribaŋì ɓi mum à rì lɛ à ɗùù rì ɓyɔ ɓi kìtɛɛtɛn. "
ROM.13.13,"Tì ghɛ̀ɛ̀sɛɛ kì ghɛɓì cɛɓ ki ki ri lɛ tɛntɛ̀ɛ̀n ki ki ghɛɛ̀sɛɛ rì kìtɛɛtɛn ki ŋwos, tì womzɛ̀n ɗì dili, rì kìɓan ki riceesì ɗi rinɔ ɗi mɛrɔ̀g ɗì tìsɔ̀mɔ̀g, rì cɛɓ ki sààsaa, rì ɓɛ̀paàzì, rì yàaka. "
ROM.13.14,"Kìɓan kifog, waatɛɛna Kan Yeesus Kiris kɛ̀ ɓi càɗ mɛrem min lɛ mɛɛ ɓɔm̀ɓɔm ɓìɓan ɓi ɓi mɛ̀mùù, lɛ di ɓi kaàkaa rìyɛ̀y ɗi ɓiɓan ɓiǹ."
ROM.14.1,"Ghàɓkiina ŋwaànɛ à rì lɛ kpɔ̀gkpɔ̀g ɓi rìgherɛ̀n, kɛ̀ ɓi nyolɛn ri nyi ɓi mom̀zɛ̀n mɛ à rì rì mɔ ɓi kìɓan ki righerɛ̀n. "
ROM.14.2,"Rìgherɛ̀n ɗi ŋwaàdɛŋ ɗi ri lɛ ɗi tinì nyi lɛ a ɗiɗi ɓyom ɓìcèm kɔlɛ ŋwaàmbog ànɛ rìgherɛ̀n ɗii ɗi teèsɛɛ ɓi, nyii ɗiɗì lɔŋ lɛ ɓìnyàa. "
ROM.14.3,"Fɔɔnnɛ ŋwaànɛ a ɗiɗi ɓyom ɓìcèm à ghɛ̀ɛ̀sɛɛ ɓi lɛ à sɛɛtì roànɛ à yin ɓiì ɗiɗii, roànɛ à ki yin ɓiì ɗiɗii ɓyom lɛ ɓus ɓùs ɓus à ghɛ̀ɛ̀sɛɛ ɓi lɛ à sɛɛtì ŋwaànɛ a ɗiɗi ɓyom ɓìcèm ɓisuulɛ Bɛ̀ll à ghàɓkà ŋwaànɛ a ɗiɗi ɓyom ànɛ̀n. "
ROM.14.4,"Wɔ̀ɔ̀ rì ghɛn anɛ ù rì lɛ ù yɔ̀m ǹkìì-kìsay a ɓɛ̀gan? Àa soo rì ǹsììrɛn ɓi kìsay kii, àa soo kpìi kìɓan kiǹ ki seesee masà wìì, nni à rì ɓiì ki sììrɛɛ ɓi kìsay kii kɛ̀ɛ kpì, lɛ Kan à rì rì ìtèɗ wulɛ à lènlèm nyi. "
ROM.14.5,"Ŋwaàdɛŋ à ti à ghɛngì lɛ ɓɛ̀ŋwos ɓɛdɛŋ ɓɛ ceerɛɛ rì ɓɛm̀bog, ŋwaàmbog nyii ghɛngì ɓɛ̀ŋwos ɓɛ̀cèm lɛ ɓɛ ri lɔŋ com kìfog, mum ǹcèm à ghɛ̀ɛ̀sɛɛ kì konaagh ki yiì com ki a fèfeg ɓi nɗem wìì. "
ROM.14.6,"Ŋwaànɛ a ghaghasi gòn a kìki fɔlɔɔ ɓisuu Kan, ŋwaànɛ a ɗiɗi ɓyom ɓìcèm a ɗiɗi ɓyɔ ɓisuu Kan, lɛ à ti à falàg Bɛ̀ll ɓìtògsɛ̀n; ŋwaànɛ à ti kɛ̀ɛ ɗi, à ti kɛ̀ɛ ɗi ɓisuu Kan, nyi girig à ti à falàg Bɛ̀ll ɓìtògsɛ̀n. "
ROM.14.7,"Kɛ̀ɛ̀ ŋwaàdɛŋ ànɛ ɓi ɓìsi ànɛ à ti à ghɛɓkì ɓi kìrɔɔ kii ki nyimiɗ, kɛ̀ɛ̀ roànɛ à ti à wulàg ɓisuu nyimiɗ. "
ROM.14.8,"Fɔlɔɔ yɛɛ lɛ i ti ghɛghɛ̀ɓ, ti ghɛghɛɓ ɓisuu Kan, i tì ki wii, tì wii ɓisuu Kan, nni fɔɔnnɛ tyàa soo ghɛghɛ̀ɓ, tyàa ki soo cuu, tì wooghrɛɛ lɔŋ ɗi Kan. "
ROM.14.9,"Lɛ Kiris à wughà, à ki ghemɓɛn lɛ di a ɓa Kan ànɛ à làmii lɛ rì ɓìloŋ rì ɓum ɓɛ cem. "
ROM.14.10,Nni wɔ̀ɔ yɔmgi goni ɓisuucɛ? Nsoò lɛ wɔ̀ɔ sɛɛtag goni lɛ la? Ɓìsi ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm tì rì ɓiì rɛlii ɓɛyɔ̀m ɓi kìkpana ki ɓɛyɔ̀m ki Bɛ̀ll. 
ROM.14.11,"Lɛ ki ri kìkànɛn lɛ: Kan a kpaaghi lɛ: Ǹɗì cem, ɓum ɓɛ̀cèm ɓɛ ri mɛ̀ ɓiì ɓaàgh mɛ̀ɗu asu, mum bimiɗ à làmɓɛ̀n jɛ̀ɛ̀ aɗyoo lɛ, Bɛ̀ll a teɗ rìkem."
ROM.14.12,Fɔlɔɔ nnɛ mum ǹcèm ànɛ ɓi ɓìsi nyimìɗ yɛɛ ɓiì rèsii Bɛ̀ll cɛɓ ki à ghɛɓkà.
ROM.14.13,"Tì ghɛ̀ɛ̀sɛɛ min ki càri kiɓan ki rifiìfìɓɓɛ̀n ɗì rìfaàfàlɛ̀n, ɗi zɔɔ ɓi nyìinyìm wìs; ǹɗɛli wu ɓì ghɛ̀ɛ̀sɛɛ kì terì wu ri lɛ; kɔ̀ɔ kì kiɓan ki ki ri lɛ ki kɛɓtì goni fìɓàg nsoò lɛ ki tinì nyi lɛ a kpi ɓi kìɓe. "
ROM.14.14,"Mɛ̀ ǹ-yii kɔɔ̀kɔɔ̀ à rìyi lɛ ɓi Yeesus Kiris com kidɛŋ ki yin ɗi kìsyeg ɓi kɔmiɗ, wɔ̀lɛ i ŋwaà ghɛɛ lɛ com kidɛŋ ki ri rì kìsyeg, com kìn ki ghay lɛ ki ti rì kìsyeg ɓisu wìì. "
ROM.14.15,"I ù ɓeɓsii goni ǹɗem ɓi rìkuu ɗi ɓiɗilàg ɗidɛŋ ɗi u ɗiɗi, di ù rèsii tì ɓi ǹkɔ̀nɛ̀n yɛ̀ɛ ki ghɛɛ̀sɛɛ; ù ghɛ̀ɛ̀sɛɛ kì kɔ̀rii ɗyomzɛ̀n lɛ kɔ̀ɔ kì lɛ, ŋwaànɛ Yeesus Kiris à wughà ɓisu wii a ɗyaŋ̀ lɛ kìɓan ki ɓiɗilàg. "
ROM.14.16,"Com ki mìnii ghɛɛ lɛ ki ri lɛ syeesyee, ki ghɛɛ̀sɛɛ ɓi ki ɓaà com ki kɛɛ ki lɛ ɓi totog ɓɛ̀geni ɓin kiɓe miì. "
ROM.14.17,"Ɓisuulɛ kìlɔ̀ŋ ki Bɛ̀ll ki yin kiɓan ki riɗi rì rìnɔ, ki ri lɛ rì saaɗ rì fyòoog, rì kìnyàà ɓi Kìtɛntɛ̀ɛ̀n ki Nghay ki ti ki falàg. "
ROM.14.18,"Ŋwaànɛ a kìki Kiris kìsay ɓikòò wìn, Bɛ̀ll a woki kirɔɔ rì nyi, ɓum ɓɛ ki sɛki nyi."
ROM.14.19,"Fɔlɔɔ nnɛ tì ghɛ̀ɛ̀sɛɛ min kikaà lɛ ti ki ɓìɓan ɓi ɓyɛɛ̀ kìki lɛ fyòoog a ɓa, ɓi ki fa ti ɓisi ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ìtèɗ ɓi rìgherɛ̀n. "
ROM.14.20,"Kɔ̀ɔ yogsi kisay ki Bɛ̀ll lɛ kìɓan ki ɓiɗilàg. Ki ri lɔŋ saaɗ lɛ ɓìɗilàg ɓìcèm ɓi ri kɛ̀ɛ̀ kìsyeg, wɔ̀lɛ ki ɓeɓtɛɛ lɛ mum a ɗi com di kìɓan kiǹ ki ri lɛ ki kɛɓtì ɓum ɓɛdɛŋ fìɓàg. "
ROM.14.21,"Kìɓan ki ki ri syeesyee à kìɓan ki ri lɛ, kɔ̀ɔ ɗi ɓyɛn,  kɔ̀ɔ nɔ mɛrɔ̀g, ù lɛg com ki ki ri lɛ ki kɛɓtì goni fìɓàg. "
ROM.14.22,"Fèg ànɛ rìgherɛ̀n ɗyɔɔ ɗi faa wɔ̀ ɓi kìɓan kiǹ, ɓeŋa nyi ɓisu wɔɔ, ɓi mis mɛ Bɛ̀ll. Mààgh rì ŋwaànɛ à ti kɛ̀ɛ̀ falɛn nyimiɗ zɔɔ ɓi cààmɛ̀n ki à teri ǹɗɛli lɛ a ki kìɓan. "
ROM.14.23,"Wɔ̀lɛ i ŋwaà ɗii ɓìɗilàg ɓidɛŋ rì ìris ɓi nɗem, Bɛ̀ll à fa nyi bɛ̀lɛn ɓisuulɛ à kìi ɓi kiɓan kiǹ ɗì rìgherɛ̀n ɓi nɗem; fɔɔnnɛ kìɓan kicèm ki mum à rì lɛ à kì kɛ̀ɛ̀ rìgherɛ̀n ɓi nɗem ki ri kìɓe."
ROM.15.1,"Ɓìsi ɓɛ tì rì rì ìtèɗ ɓi rìgherɛ̀n tì ghɛ̀ɛ̀sɛɛ kì ghɛɓsii ɓɛroɓɛ ɓɛ ri kɛ̀ɛ̀ ìtèɗ, lɛ ɓɛ̀ kɛɛ̀ càrɛn ɓi-ɓwɛɗ waa; tyɛ̀ ki kaa lɛ ti ki ɓìɓan ɓi ɓyɛɛ puɓsi ɓìsi nɗem. "
ROM.15.2,"Mum ǹcèm ànɛ ɓi ɓìsi à ghɛ̀ɛ̀sɛɛ kì puɓsii geni nɗem ɓi kìɓan ki ki rɔɔtɛɛ, lɛ a siìrag nyi ɓi rìgherɛ̀n. "
ROM.15.3,"Ɓisuulɛ Kiris à kaaghà ɓi com ki lɛ kɛɛ puùpùɓsì nyi ǹɗem, wɔ̀lɛ lɔŋ yɛ̀ɛ ki ri kì kànɛn lɛ: Tìfena ti ɓumɓɛ ɓɛɛ̀ feefengì wɔ̀ ti syɔngà rì mɛ̀. "
ROM.15.4,"Kɔlɛ ɓìɓan ɓìcèm ɓi ɓɛ lokà kìkàni, ɓi kanɛ̀ngà ɓisuulɛ ɓyɛɛ fa ɓìsi ɗyomzɛ̀n, lɛ di ti ɓa rì dyàɓɛn ɓi bee ì rìnìɗ ɗi nɗem, rì rìfɔɔsì ɗi nɗem ɗi mɛ̀kànì mɛ ti mɛ falàg. "
ROM.15.5,"Bɛ̀ll ànɛ a falag kinìri ki nɗem, à ki fɔɔsag mɛrem, à fa mìni ìtèɗ wulɛ ɓi woòghrɛn ɓi nyìinyìm wiǹ yɛ̀ɛ kɛɛ̀ kɔ̀ngi Yeesus Kiris. "
ROM.15.6,Lɛ di mìni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓi ɓasɛn jɛ̀ɛ̀ bog lɛ ɓi kemzi Bɛ̀ll ànɛ à rì Seŋi Kan wìs Yeesus Kiris.
ROM.15.7,Fɔɔnnɛ ghàaghàɓɓɛɛna mìni rì mìni rì syeesyee à nɗem fɛlɛ yɛ̀ɛ Kiris à ghàɓkà mìni ɓisuu rikem ɗi Bɛ̀ll.
ROM.15.8,"Mɛ̀ ǹkalii mìni lɛ Kiris à ti ǹkìì-kìsay a Ɓɛ̀yudɛ̀n lɛ a resi lɛ Bɛ̀ll a roozag mɛkàg mii, à ki sììrag mɛkàg mɛ à faghà ɓɛ̀seŋi ɓaa ɓɛ ɓɛsɛ̀ɛ̀. "
ROM.15.9,"Ɓi san ànɛ a ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n, ɓɔɔ̀ keekemzì Bɛ̀ll ɓisuu nɗem wu nyìinyìg wu à rì rì wɔ lɔŋ yɛ̀ɛ ki ri kìkànɛn lɛ: Ɓisuu kiɓan kiǹ nnɛ ǹɗi wɔ̀ ɓiì kemzii ɓi nyìinyìm à ɓìlɔ̀ŋ ɓi zɛy ǹki ghàɓ tyem ti tyɛɛ fa wɔ̀ rìkem. "
ROM.15.10,Ki ri tì kìkaliyɛn lɛ: Mìni ɓìlɔ̀ŋ ɓimbog nyààrɛɛna ǹɗaŋ ri kìlɔ̀ŋ kii. 
ROM.15.11,"Rì tì lɛ: Mìni ɓìlɔ̀ŋ ɓìcèm ɓɔgsiina Kan, mɛ̀kuu mɛ ɓum mɛ̀cèm mɛɛ fa nyi rìkem. "
ROM.15.12,"Ezayii à kpaa girig lɛ: Fyàn fi Isayii fi ri ɓiì yùu, fi pɛsɛ̀n aɗyoo lɛ fyɛɛ lami ɓìlɔ̀ŋ ɓi zɛy, ɓìlɔ̀ŋ ɓiǹ ɓi ki foŋ dyàɓɛn yaà ɓi nyi. "
ROM.15.13,"Bɛ̀ll ànɛ à ti à falàg ɓum dyàɓɛn ɓi nɗem a roòzi mìni lɛ rì kìnyàà, rì fyòoog ɓi nɗem lɛ pisa ɓi rìgherɛ̀n, di dyàɓɛn yiǹ yɛ̀ɛ roǹ ì sòsòɓ rì ìtèɗ wu Kitɛntɛ̀ɛ̀n ki Nghày."
ROM.15.14,"Ɓɔɔsoŋ̀, ɓi kìɓan ki ki seesee mìni, mɛ̀ɛmiɗ ǹ-yii kɔɔ̀kɔɔ̀ à rìyi lɛ, ɓì rì ɓɛ̀ronɛn ɗi kìrɔɔ-ǹɗem lɛ pisa, ɓi ki konag ki yiì ɓìɓan ɓi mum à ghɛ̀ɛ̀sɛɛ lɛ a yi; ɓì ki rì rì ìtèɗ wulɛ ɓì reèrèɓɓɛ̀n mìni rì mìni. "
ROM.15.15,"Nsoò fɔlɔɔ mɛ̀ ǹkàniì mìni rì kìghɛɛsii lèg àdɛŋ, lɛ nghem̀zi mìni mɛ̀rem ɓi ɓìɓan ɓi ɓì ɓaghà di ɓyàa yilàg, mɛ̀ɛ ǹkàniì fɔlɔɔ, lɛ geesɛ̀n ìnnɛ Bɛ̀ll à rèsìghà mɛ̀, "
ROM.15.16,"lɛ mɓa ǹkìì-kìsay a Yeesus Kiris ɓisuu ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n, fɔɔnnɛ nɗooroòzì kìsay ki righagsì ɗi Syeesyee à Ɓɔlɛ à Bɛ̀ll, kɛɛ ri kìsay ki ki ri kìtɛnɛn, lɛ di ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n ɓɛɛ ɓa fɛlɛ yɛ̀ɛ rìfa ɗi ɗyɛɛ̀ rɔɔghi Bɛ̀ll; ɗyɛɛ̀ɗi Kìtɛntɛ̀ɛ̀n ki Ǹghay ki mɛ tɛɛ̀zì."
ROM.15.17,Ǹɗì min lɛ ǹsanɛ̀n kìsay ki nkìki Bɛ̀ll ɓi Yeesus ɓi ɗùm. 
ROM.15.18,"Ɓisuulɛ ǹ-yin lɛ ǹfèg kìɓùŋi kìɓan kidɛŋ ki ki yin ki Kiris yɛɛ kighà di à faa mɛ̀ ìtèɗ wulɛ nki, lɛ di a syoŋ yì ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n lɛ ɓɛɛ ki Bɛ̀ll mɛ̀wog. À kìghà kìɓan kiǹ lɛ rì ɓi ɓìtòkì, rì ɓi ɓìɓan ɓi à kìkìghà, "
ROM.15.19,"rì ìtèɗ wu dàm rì ɓɛ̀koŋnyoo ɓɛ ɓiɓan, ɓi-tèɗ wu Kitɛntɛ̀ɛ̀n ki Nghay. Fɔɔnnɛ mɛ̀ɛ nghagsii Syeesyee à Ɓɔlɛ à Kiris lɛɛ̀gwey, à tumɛ̀n a Yorisalɛm à kɛ̀n kì kpaŋì a Ilirii. "
ROM.15.20,"Ǹfalɛ̀ngà mɛ̀ɛmiɗ rikem ɗi lɛ nkakali Syeesyee à Ɓɔlɛ lɔŋ ɓi jàŋ yi ɗii di Kiris ɗi ɓaghà di ɗi ka ɓuŋ̀ɗɛn ɓi, lɛ kɛ̀ɛ nki ɓa lɛ ǹtoŋ ɓi jàŋ inɛ ŋwaàdɛŋ à ɓaghà di à mɛ yàghɛn kitoŋ, wɔ̀lɛ lɔŋ yɛ̀ɛ ki ri kìkànɛn lɛ:"
ROM.15.21,"Ɓɛ̀roɓɛ à kalɛ̀ngà ɓi a lɔ̀ŋkaa ɓɛ ri nyi ɓiì ghɛɛ̀, nsoò ɓɛ̀roɓɛ ɓɛ wokà ɓi di ɓɛɛ̀ kakali kiɓan kii, ɓɛ ri ɓiì woògh."
ROM.15.22,Kìɓan kiǹ kɛ yaà rèrèg mɛ̀ rìyù ɗi a lɔ̀ŋkin. 
ROM.15.23,"Nni ɓigomìnɛ, m̀mɛ lègsi kisay kɛm̀ ɓi ɓìlànà ɓi zi ɓi fɛ. Ki ti bèg lɛɛ̀gwey yɛ̀ɛ maà ɓeɓèg lɛ n-yu a lɔ̀ŋkin; yɛ̀ɛ ǹɗi ɓa ɓi rìkɛ̀n a Kpanya, "
ROM.15.24,"ɓisuulɛ ǹɗì rì dyàɓɛn lɛ ǹɗi ghɛn mini ɓi rìkɛ̀nkɛ̀n, ɓì ki ghɛɓsi mɛ lɛ nkpaŋ wɔɔ di m̀mɛ ka wog gàɓ ì kìnyàà ɓi cààmɛ̀n ki nɗi ghagsi a lɔ̀ŋkin."
ROM.15.25,"Nni wɔ̀lɛ ɓi cààmɛ̀n ki, ǹkɛ̀ɛ a Yorisalɛm ɓisuu fitom fi fi seesee ɓɛ̀gherɛ̀n ɓɛ wɔɔ. "
